ExtractionMethod;Reduction;Classification;Metodo;Fold;Components;ACC2;ACC
MobileNet;ReliefF;J48;MobileNet_ReliefF_50_J48;8;50;79,4118;0,7941
MobileNet;ReliefF;RBF;MobileNet_ReliefF_50_RBF;8;50;88,2353;0,8824
MobileNet;ReliefF;LinearSVM;MobileNet_ReliefF_50_LinearSVM;8;50;88,2353;0,8824
MobileNet;ReliefF;MLP;MobileNet_ReliefF_50_MLP;8;50;91,1765;0,9118
MobileNet;ReliefF;Logistic;MobileNet_ReliefF_50_Logistic;8;50;85,2941;0,8529
MobileNet;ReliefF;RandomForest;MobileNet_ReliefF_50_RandomForest;8;50;88,2353;0,8824
MobileNet;ReliefF;Adaboost;MobileNet_ReliefF_50_Adaboost;8;50;85,2941;0,8529
MobileNet;ReliefF;Gaussian;MobileNet_ReliefF_50_Gaussian;8;50;91,1765;0,9118
MobileNet;ReliefF;J48;MobileNet_ReliefF_50_J48;9;50;85,2941;0,8529
MobileNet;ReliefF;RBF;MobileNet_ReliefF_50_RBF;9;50;94,1176;0,9412
MobileNet;ReliefF;LinearSVM;MobileNet_ReliefF_50_LinearSVM;9;50;91,1765;0,9118
MobileNet;ReliefF;MLP;MobileNet_ReliefF_50_MLP;9;50;91,1765;0,9118
MobileNet;ReliefF;Logistic;MobileNet_ReliefF_50_Logistic;9;50;88,2353;0,8824
MobileNet;ReliefF;RandomForest;MobileNet_ReliefF_50_RandomForest;9;50;94,1176;0,9412
MobileNet;ReliefF;Adaboost;MobileNet_ReliefF_50_Adaboost;9;50;82,3529;0,8235
MobileNet;ReliefF;Gaussian;MobileNet_ReliefF_50_Gaussian;9;50;91,1765;0,9118
MobileNet;ReliefF;J48;MobileNet_ReliefF_50_J48;10;50;79,4118;0,7941
MobileNet;ReliefF;RBF;MobileNet_ReliefF_50_RBF;10;50;91,1765;0,9118
MobileNet;ReliefF;LinearSVM;MobileNet_ReliefF_50_LinearSVM;10;50;91,1765;0,9118
MobileNet;ReliefF;MLP;MobileNet_ReliefF_50_MLP;10;50;82,3529;0,8235
MobileNet;ReliefF;Logistic;MobileNet_ReliefF_50_Logistic;10;50;91,1765;0,9118
MobileNet;ReliefF;RandomForest;MobileNet_ReliefF_50_RandomForest;10;50;88,2353;0,8824
MobileNet;ReliefF;Adaboost;MobileNet_ReliefF_50_Adaboost;10;50;82,3529;0,8235
MobileNet;ReliefF;Gaussian;MobileNet_ReliefF_50_Gaussian;10;50;91,1765;0,9118
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;1;50;71,4286;0,7143
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;1;50;68,5714;0,6857
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;1;50;74,2857;0,7429
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;1;50;77,1429;0,7714
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;1;50;68,5714;0,6857
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;1;50;80;0,8
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;1;50;74,2857;0,7429
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;1;50;77,1429;0,7714
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;2;50;77,1429;0,7714
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;2;50;65,7143;0,6571
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;2;50;54,2857;0,5429
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;2;50;65,7143;0,6571
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;2;50;54,2857;0,5429
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;2;50;80;0,8
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;2;50;85,7143;0,8571
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;2;50;68,5714;0,6857
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;3;50;64,7059;0,6471
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;3;50;82,3529;0,8235
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;3;50;76,4706;0,7647
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;3;50;79,4118;0,7941
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;3;50;79,4118;0,7941
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;3;50;82,3529;0,8235
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;3;50;85,2941;0,8529
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;3;50;76,4706;0,7647
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;4;50;79,4118;0,7941
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;4;50;76,4706;0,7647
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;4;50;76,4706;0,7647
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;4;50;67,6471;0,6765
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;4;50;73,5294;0,7353
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;4;50;85,2941;0,8529
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;4;50;79,4118;0,7941
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;4;50;73,5294;0,7353
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;5;50;70,5882;0,7059
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;5;50;64,7059;0,6471
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;5;50;67,6471;0,6765
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;5;50;76,4706;0,7647
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;5;50;67,6471;0,6765
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;5;50;88,2353;0,8824
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;5;50;76,4706;0,7647
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;5;50;67,6471;0,6765
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;6;50;82,3529;0,8235
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;6;50;88,2353;0,8824
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;6;50;85,2941;0,8529
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;6;50;82,3529;0,8235
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;6;50;85,2941;0,8529
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;6;50;94,1176;0,9412
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;6;50;85,2941;0,8529
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;6;50;82,3529;0,8235
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;7;50;70,5882;0,7059
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;7;50;76,4706;0,7647
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;7;50;73,5294;0,7353
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;7;50;70,5882;0,7059
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;7;50;64,7059;0,6471
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;7;50;85,2941;0,8529
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;7;50;85,2941;0,8529
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;7;50;82,3529;0,8235
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;8;50;64,7059;0,6471
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;8;50;70,5882;0,7059
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;8;50;73,5294;0,7353
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;8;50;73,5294;0,7353
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;8;50;82,3529;0,8235
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;8;50;88,2353;0,8824
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;8;50;82,3529;0,8235
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;8;50;79,4118;0,7941
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;9;50;61,7647;0,6176
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;9;50;70,5882;0,7059
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;9;50;79,4118;0,7941
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;9;50;85,2941;0,8529
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;9;50;73,5294;0,7353
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;9;50;79,4118;0,7941
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;9;50;79,4118;0,7941
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;9;50;67,6471;0,6765
DenseNet121;ReliefF;J48;DenseNet121_ReliefF_50_J48;10;50;70,5882;0,7059
DenseNet121;ReliefF;RBF;DenseNet121_ReliefF_50_RBF;10;50;70,5882;0,7059
DenseNet121;ReliefF;LinearSVM;DenseNet121_ReliefF_50_LinearSVM;10;50;67,6471;0,6765
DenseNet121;ReliefF;MLP;DenseNet121_ReliefF_50_MLP;10;50;73,5294;0,7353
DenseNet121;ReliefF;Logistic;DenseNet121_ReliefF_50_Logistic;10;50;76,4706;0,7647
DenseNet121;ReliefF;RandomForest;DenseNet121_ReliefF_50_RandomForest;10;50;79,4118;0,7941
DenseNet121;ReliefF;Adaboost;DenseNet121_ReliefF_50_Adaboost;10;50;76,4706;0,7647
DenseNet121;ReliefF;Gaussian;DenseNet121_ReliefF_50_Gaussian;10;50;76,4706;0,7647
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;1;50;68,5714;0,6857
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;1;50;74,2857;0,7429
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;1;50;68,5714;0,6857
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;1;50;68,5714;0,6857
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;1;50;62,8571;0,6286
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;1;50;80;0,8
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;1;50;82,8571;0,8286
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;1;50;74,2857;0,7429
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;2;50;68,5714;0,6857
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;2;50;74,2857;0,7429
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;2;50;74,2857;0,7429
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;2;50;71,4286;0,7143
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;2;50;74,2857;0,7429
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;2;50;80;0,8
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;2;50;80;0,8
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;2;50;80;0,8
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;3;50;79,4118;0,7941
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;3;50;82,3529;0,8235
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;3;50;85,2941;0,8529
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;3;50;79,4118;0,7941
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;3;50;85,2941;0,8529
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;3;50;82,3529;0,8235
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;3;50;82,3529;0,8235
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;3;50;85,2941;0,8529
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;4;50;70,5882;0,7059
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;4;50;67,6471;0,6765
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;4;50;61,7647;0,6176
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;4;50;79,4118;0,7941
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;4;50;73,5294;0,7353
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;4;50;79,4118;0,7941
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;4;50;82,3529;0,8235
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;4;50;73,5294;0,7353
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;5;50;73,5294;0,7353
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;5;50;67,6471;0,6765
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;5;50;64,7059;0,6471
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;5;50;73,5294;0,7353
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;5;50;64,7059;0,6471
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;5;50;76,4706;0,7647
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;5;50;76,4706;0,7647
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;5;50;76,4706;0,7647
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;6;50;82,3529;0,8235
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;6;50;79,4118;0,7941
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;6;50;73,5294;0,7353
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;6;50;73,5294;0,7353
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;6;50;73,5294;0,7353
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;6;50;85,2941;0,8529
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;6;50;79,4118;0,7941
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;6;50;76,4706;0,7647
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;7;50;82,3529;0,8235
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;7;50;73,5294;0,7353
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;7;50;82,3529;0,8235
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;7;50;82,3529;0,8235
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;7;50;76,4706;0,7647
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;7;50;79,4118;0,7941
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;7;50;85,2941;0,8529
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;7;50;82,3529;0,8235
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;8;50;82,3529;0,8235
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;8;50;67,6471;0,6765
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;8;50;73,5294;0,7353
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;8;50;82,3529;0,8235
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;8;50;76,4706;0,7647
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;8;50;85,2941;0,8529
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;8;50;82,3529;0,8235
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;8;50;82,3529;0,8235
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;9;50;73,5294;0,7353
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;9;50;79,4118;0,7941
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;9;50;73,5294;0,7353
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;9;50;73,5294;0,7353
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;9;50;76,4706;0,7647
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;9;50;88,2353;0,8824
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;9;50;79,4118;0,7941
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;9;50;82,3529;0,8235
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_50_J48;10;50;67,6471;0,6765
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_50_RBF;10;50;76,4706;0,7647
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_50_LinearSVM;10;50;70,5882;0,7059
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_50_MLP;10;50;82,3529;0,8235
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_50_Logistic;10;50;76,4706;0,7647
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_50_RandomForest;10;50;76,4706;0,7647
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_50_Adaboost;10;50;79,4118;0,7941
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_50_Gaussian;10;50;76,4706;0,7647
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;1;50;80;0,8
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;1;50;71,4286;0,7143
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;1;50;68,5714;0,6857
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;1;50;68,5714;0,6857
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;1;50;71,4286;0,7143
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;1;50;88,5714;0,8857
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;1;50;85,7143;0,8571
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;1;50;77,1429;0,7714
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;2;50;88,5714;0,8857
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;2;50;77,1429;0,7714
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;2;50;77,1429;0,7714
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;2;50;77,1429;0,7714
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;2;50;80;0,8
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;2;50;85,7143;0,8571
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;2;50;80;0,8
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;2;50;82,8571;0,8286
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;3;50;79,4118;0,7941
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;3;50;85,2941;0,8529
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;3;50;85,2941;0,8529
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;3;50;82,3529;0,8235
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;3;50;85,2941;0,8529
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;3;50;88,2353;0,8824
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;3;50;88,2353;0,8824
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;3;50;85,2941;0,8529
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;4;50;76,4706;0,7647
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;4;50;76,4706;0,7647
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;4;50;76,4706;0,7647
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;4;50;79,4118;0,7941
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;4;50;76,4706;0,7647
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;4;50;88,2353;0,8824
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;4;50;88,2353;0,8824
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;4;50;82,3529;0,8235
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;5;50;73,5294;0,7353
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;5;50;76,4706;0,7647
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;5;50;82,3529;0,8235
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;5;50;73,5294;0,7353
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;5;50;85,2941;0,8529
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;5;50;76,4706;0,7647
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;5;50;73,5294;0,7353
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;5;50;85,2941;0,8529
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;6;50;76,4706;0,7647
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;6;50;73,5294;0,7353
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;6;50;73,5294;0,7353
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;6;50;70,5882;0,7059
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;6;50;79,4118;0,7941
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;6;50;88,2353;0,8824
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;6;50;85,2941;0,8529
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;6;50;82,3529;0,8235
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;7;50;88,2353;0,8824
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;7;50;88,2353;0,8824
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;7;50;91,1765;0,9118
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;7;50;82,3529;0,8235
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;7;50;91,1765;0,9118
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;7;50;94,1176;0,9412
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;7;50;94,1176;0,9412
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;7;50;91,1765;0,9118
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;8;50;85,2941;0,8529
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;8;50;76,4706;0,7647
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;8;50;82,3529;0,8235
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;8;50;82,3529;0,8235
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;8;50;88,2353;0,8824
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;8;50;88,2353;0,8824
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;8;50;82,3529;0,8235
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;8;50;85,2941;0,8529
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;9;50;82,3529;0,8235
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;9;50;88,2353;0,8824
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;9;50;85,2941;0,8529
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;9;50;88,2353;0,8824
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;9;50;88,2353;0,8824
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;9;50;91,1765;0,9118
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;9;50;82,3529;0,8235
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;9;50;76,4706;0,7647
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_50_J48;10;50;76,4706;0,7647
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_50_RBF;10;50;82,3529;0,8235
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_50_LinearSVM;10;50;82,3529;0,8235
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_50_MLP;10;50;76,4706;0,7647
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_50_Logistic;10;50;76,4706;0,7647
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_50_RandomForest;10;50;88,2353;0,8824
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_50_Adaboost;10;50;88,2353;0,8824
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_50_Gaussian;10;50;79,4118;0,7941
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_50_J48;1;50;42,8571;0,4286
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_50_RBF;1;50;48,5714;0,4857
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_50_LinearSVM;1;50;42,8571;0,4286
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_50_MLP;1;50;42,8571;0,4286
